ID,Lat,Lon,Dep,OT,RMS,MinDist,Gap,NumPicks,Mag,DetectionTime,MatchedWith
us2000at41,-23.978800,69.625900,10.000000,1505522674.060000,0.800000,2380.355520,73.000000,0,4.600000,1506214977.040000,
us2000anxb,15.870900,-94.374600,36.590000,1505524787.590000,1.020000,124.977560,165.000000,0,4.100000,1508371004.040000,
us2000anxl,51.825500,-170.382800,37.500000,1505525688.380000,0.970000,115.971170,73.000000,0,4.600000,1508536015.040000,
us2000at3y,4.967500,125.975000,72.270000,1505525965.930000,0.630000,236.278750,172.000000,0,4.100000,1508378065.040000,
us2000anxt,17.080500,-100.030500,10.860000,1505528552.390000,1.130000,27.463930,175.000000,0,4.400000,1508367534.040000,
us2000arbq,54.097900,-165.579400,122.110000,1505529915.090000,0.270000,7.894490,183.000000,0,2.600000,1508378387.040000,
us2000any5,13.234300,-89.735900,55.350000,1505534256.590000,1.000000,73.941350,164.000000,0,4.300000,1508367669.040000,
us2000anyf,-1.486100,-77.921100,162.230000,1505535666.930000,0.890000,105.185740,49.000000,0,4.600000,1508369378.040000,
us2000anyj,33.974500,-116.926300,5.920000,1505536766.220000,0.430000,3.002130,21.000000,0,3.000000,1509055070.126000,
us2000anyv,42.575600,-111.413300,8.730000,1505539256.520000,0.170000,3.335700,41.000000,0,3.900000,1508565803.007000,
us2000anz2,15.270600,-94.189300,54.830000,1505540153.680000,1.400000,201.921040,202.000000,0,4.000000,1508564858.040000,
us2000anz4,17.603700,-60.733300,14.790000,1505540609.360000,0.970000,146.993180,189.000000,0,4.400000,1507705118.040000,
us2000anze,13.599400,-90.476100,52.270000,1505543417.110000,1.260000,134.873470,175.000000,0,4.400000,1507721800.111000,
us2000anzj,58.441900,-153.591000,63.500000,1505543981.140000,0.340000,0.000000,0.000000,0,2.600000,1507723304.040000,
us2000anzk,21.642200,-157.487700,10.046000,1505544037.320000,0.750000,40.917920,204.000000,0,3.700000,1507723400.040000,
us2000at42,3.638900,128.465600,61.450000,1505545024.090000,0.720000,339.351880,78.000000,0,4.500000,1507723871.040000,
us2000arbw,51.374400,178.533600,18.200000,1505545940.670000,0.340000,0.000000,0.000000,0,3.100000,1507724292.040000,
us2000ap0e,18.164500,-64.689400,35.000000,1505548240.260000,1.300000,122.531380,193.000000,0,3.200000,1507726295.040000,
us2000ap0a,37.049100,27.667600,6.340000,1505550836.010000,1.330000,101.182900,39.000000,0,4.000000,1507793814.837000,
us2000az5g,15.699200,-95.462500,31.390000,1505552011.450000,0.900000,69.493750,161.000000,0,4.000000,1507812135.040000,
us2000ap0m,33.169700,-115.616200,8.650000,1505555150.630000,1.090000,0.889520,84.000000,0,3.400000,1509059527.024000,
us2000at4a,-10.883100,122.119300,38.930000,1505555867.920000,0.520000,184.575400,112.000000,0,4.000000,1507365259.040000,
us2000ap0r,42.205300,83.515500,16.000000,1505556693.470000,0.520000,422.744380,40.000000,0,5.400000,1509037015.040000,
us2000ap0t,14.942100,-94.205100,34.080000,1505557108.800000,0.850000,135.207040,152.000000,0,4.500000,1507440753.040000,
us2000ap17,15.163600,-94.258400,42.770000,1505558286.950000,1.100000,126.423030,169.000000,0,4.200000,1507462291.040000,
us2000ap1d,35.990800,-96.800600,5.836000,1505560442.800000,0.220000,0.000000,60.000000,0,2.400000,1506320573.024000,
us2000at4t,-7.435500,128.825400,134.050000,1505560744.440000,0.560000,279.086900,85.000000,0,4.200000,1506320719.040000,
us2000ap1h,14.964700,-94.013700,51.580000,1505561005.420000,0.910000,118.083780,157.000000,0,4.900000,1508565048.040000,
us2000ap1n,-17.045600,-179.279300,538.120000,1505561075.850000,0.950000,293.541600,52.000000,0,4.900000,1506321081.040000,
us2000ap1y,38.204100,-87.345600,0.000000,1505562746.050000,0.830000,38.582930,32.000000,0,2.600000,1508565126.040000,
us2000ap2h,-6.402700,154.969300,84.070000,1505565414.430000,0.750000,395.169260,24.000000,0,5.100000,1506321546.040000,
us2000ap2g,37.344800,-97.570200,5.170000,1505565729.090000,0.650000,5.003550,250.000000,0,2.400000,1509690375.040000,
us2000ap34,11.046400,-86.769900,10.000000,1505568723.360000,1.410000,160.780740,192.000000,0,4.400000,1508596204.040000,
us2000ap3b,16.089500,-95.138400,35.000000,1505571536.390000,1.200000,200.586760,71.000000,0,5.600000,1509038071.040000,
us2000ap3d,59.574400,-152.980400,87.300000,1505571656.570000,0.500000,0.000000,0.000000,0,2.500000,1508080235.040000,
us2000ap3f,42.591500,-111.421600,5.680000,1505571851.090000,0.380000,2.557370,54.000000,0,2.700000,1511309987.880000,
us2000ap4b,13.728400,120.916900,145.290000,1505573530.930000,0.790000,981.140560,175.000000,0,4.200000,1508081470.040000,
us2000az6q,15.837800,-95.253100,25.400000,1505574112.670000,1.300000,91.842940,143.000000,0,4.000000,1508596091.040000,
us2000ap45,42.571000,-111.441500,12.480000,1505574778.290000,0.420000,1.779040,53.000000,0,2.500000,1511309989.640000,
us2000ap48,42.573900,-111.430300,7.310000,1505575595.110000,0.250000,2.112610,54.000000,0,2.500000,1511309991.120000,
us2000at4q,15.594800,-95.220600,10.000000,1505577609.140000,1.310000,96.957680,167.000000,0,4.000000,1508096746.040000,
us2000ap51,15.742800,-98.536900,10.000000,1505578401.160000,1.230000,151.218400,194.000000,0,4.200000,1508097614.040000,
us2000ap52,61.897100,-150.787100,60.500000,1505578647.950000,0.450000,0.000000,0.000000,0,2.600000,1508097973.040000,
us2000at4e,-25.842000,-177.286800,159.970000,1505579227.420000,0.940000,382.160030,112.000000,0,4.300000,1508098587.040000,
us2000ap64,16.076700,-95.109300,31.520000,1505581635.980000,0.880000,205.145550,125.000000,0,4.500000,1507819306.040000,
us2000ap6b,-37.226200,-74.198500,7.890000,1505581929.390000,0.700000,104.185030,132.000000,0,4.600000,1507819561.040000,
us2000ap6d,42.583600,-111.426900,6.940000,1505582077.640000,0.340000,2.001420,40.000000,0,3.000000,1507823306.040000,
us2000ap78,-10.194300,161.527700,46.200000,1505582156.010000,1.030000,192.136320,98.000000,0,4.900000,1507823887.040000,
us2000ap74,24.878000,142.740800,57.270000,1505583533.380000,0.800000,251.734160,122.000000,0,4.700000,1505841279.040000,
us2000arc0,57.498300,-155.815600,73.900000,1505584069.270000,0.480000,0.000000,0.000000,0,2.100000,1507833235.040000,
us2000ap88,15.615000,-94.780200,10.000000,1505588280.090000,1.270000,143.212720,139.000000,0,4.400000,1508361293.040000,
us2000ap8u,15.226600,-94.696700,12.760000,1505590528.800000,0.850000,162.670970,80.000000,0,5.100000,1508035218.040000,
us2000ap9e,-23.691900,-66.645500,197.950000,1505592897.370000,0.850000,176.792100,37.000000,0,4.600000,1508534171.040000,
us2000ap9t,35.875300,27.614300,11.930000,1505594280.490000,0.620000,59.041890,99.000000,0,4.100000,1508036353.040000,
us2000at4m,41.159000,143.266500,38.620000,1505595656.880000,0.550000,95.512210,195.000000,0,4.400000,1508037824.040000,
us2000apa3,53.001700,159.808900,51.400000,1505595656.910000,0.840000,77.833000,45.000000,0,5.300000,1509570262.040000,
us2000at4h,11.063200,-86.799000,11.070000,1505596084.070000,0.790000,159.112890,176.000000,0,4.500000,1508291893.040000,
us2000apay,15.240800,-94.392400,29.670000,1505597545.450000,0.420000,267.411950,206.000000,0,4.100000,1508293484.040000,
us2000apan,57.680300,-156.150400,1.900000,1505598312.960000,0.470000,0.000000,0.000000,0,2.600000,1507942424.040000,
us2000apln,35.839000,139.471100,65.430000,1505599105.290000,0.960000,138.320360,133.000000,0,3.800000,1507338924.427000,
us2000az85,15.714100,-95.243700,19.610000,1505600925.840000,1.090000,92.732460,156.000000,0,4.000000,1507943275.040000,
us2000at4j,-17.094400,-179.356200,540.540000,1505601193.460000,0.660000,284.201640,76.000000,0,4.600000,1507867181.040000,
us2000az87,15.438600,-95.189000,12.520000,1505601449.190000,0.930000,104.963360,169.000000,0,4.000000,1507944684.040000,
us2000at4n,-6.772300,130.240600,121.270000,1505602411.100000,0.580000,177.459240,93.000000,0,4.100000,1507866293.040000,
us2000apbm,15.360900,-94.380200,50.870000,1505603439.230000,0.800000,130.092300,150.000000,0,4.500000,1507946610.040000,
us2000apbu,-17.688500,-13.955600,10.000000,1505603695.400000,0.580000,894.745930,82.000000,0,4.900000,1507950161.040000,
us2000arc4,51.890400,178.620800,130.130000,1505604382.440000,0.290000,5.893070,148.000000,0,2.900000,1508367345.040000,
us2000apbv,35.860900,-96.686100,6.664000,1505604418.400000,0.250000,0.000000,72.000000,0,3.800000,1510121383.377000,
us2000apcc,59.869800,-136.792400,6.600000,1505605082.230000,0.670000,29.576540,64.000000,0,5.000000,1508300371.040000,
us2000apek,45.557100,-124.923200,10.000000,1505605379.800000,0.870000,74.274920,183.000000,0,2.400000,1510539572.628000,
us2000arc5,59.870700,-136.823600,8.540000,1505605410.260000,0.620000,29.020590,72.000000,0,2.500000,1508300727.040000,
us2000apcl,59.858100,-136.761500,2.620000,1505606177.910000,0.520000,31.355580,74.000000,0,2.700000,1508364000.040000,

